Price,VehicleType,YearOfVehicleRegistration,GearBoxType,PowerOfTheEngine,ModelOfTheVehicle,DistranceTravelled,TypeOfTheFuelUsed,BrandOfTheVehicle,IsDamageRepaired
7300.0,0,8,1,179,26,1.0,1,1,0
6950.0,5,6,0,171,75,0.6551724137931034,6,21,1
2590.0,2,3,0,61,99,0.5862068965517242,6,32,0
9000.0,4,11,1,85,11,0.24137931034482757,6,9,0
9499.0,0,8,1,116,42,0.8275862068965517,6,20,0
6999.0,6,4,0,170,13,1.0,6,2,0
8000.0,5,4,1,163,69,0.8275862068965517,6,20,0
4000.0,3,6,1,74,186,1.0,1,27,0
13500.0,0,12,1,124,39,0.44827586206896547,1,35,0
6850.0,2,8,1,75,11,0.5172413793103449,1,9,0
13999.0,0,9,0,227,9,1.0,1,2,0
9500.0,3,8,0,136,52,0.8275862068965517,1,5,0
9850.0,0,7,1,140,160,1.0,1,36,0
5150.0,6,6,1,140,189,1.0,1,36,0
5900.0,6,2,1,231,9,1.0,6,2,0
10500.0,0,4,1,150,160,0.44827586206896547,6,36,0
3500.0,3,4,1,109,222,1.0,1,20,0
5490.0,6,9,1,150,8,0.8275862068965517,6,25,0
6000.0,6,3,0,224,90,1.0,6,20,0
2699.0,0,1,0,125,37,1.0,6,24,0
9900.0,4,5,1,170,233,0.6551724137931034,6,2,0
4500.0,6,12,1,83,151,0.44827586206896547,6,16,0
7800.0,0,5,0,163,24,0.8275862068965517,1,1,1
1650.0,2,4,1,88,166,1.0,1,9,0
10200.0,0,6,0,150,54,0.8275862068965517,1,20,0
3950.0,3,7,1,125,142,1.0,1,24,0
7100.0,6,3,1,177,90,1.0,6,20,0
2299.0,2,3,1,54,163,1.0,4,36,0
18000.0,0,10,1,170,9,0.3793103448275862,6,2,0
3500.0,6,0,1,163,54,1.0,6,20,0
1900.0,3,2,1,116,31,1.0,1,30,0
8999.0,0,8,1,147,14,0.6551724137931034,6,19,0
8500.0,6,3,0,218,13,1.0,6,2,0
11500.0,0,9,1,140,207,1.0,1,36,0
9900.0,0,9,1,109,215,0.3793103448275862,1,37,0
1999.0,2,3,1,109,6,0.8275862068965517,6,25,0
15900.0,7,9,1,173,83,0.8275862068965517,1,19,0
9000.0,3,2,1,131,209,1.0,1,36,0
22500.0,6,12,0,177,26,0.8275862068965517,1,1,0
1890.0,2,1,1,58,78,0.8275862068965517,6,24,0
1450.0,0,3,1,101,96,1.0,1,10,0
11000.0,6,10,1,122,5,0.3793103448275862,6,2,0
2350.0,3,0,1,116,234,1.0,6,24,0
10999.0,6,10,1,116,5,0.5862068965517242,1,2,0
3500.0,2,5,1,87,230,1.0,6,35,0
6500.0,3,5,1,193,42,0.6551724137931034,6,20,0
2500.0,3,6,1,110,152,1.0,6,23,0
11300.0,0,14,0,120,8,0.1724137931034483,6,25,0
1650.0,2,2,1,50,135,1.0,6,36,0
23850.0,3,11,1,102,209,0.8275862068965517,1,36,0
3400.0,2,6,1,60,95,0.5862068965517242,6,10,0
12190.0,4,6,0,200,24,0.8275862068965517,6,1,0
2500.0,6,2,1,129,54,1.0,6,20,0
4200.0,4,7,1,131,141,1.0,1,27,0
5500.0,3,5,1,140,234,1.0,6,24,0
1800.0,5,2,0,41,99,1.0,1,32,0
6700.0,2,11,1,75,70,0.44827586206896547,6,27,0
7450.0,2,9,0,68,41,0.1724137931034483,6,35,0
22900.0,0,13,0,204,53,0.3793103448275862,1,5,0
8100.0,3,8,1,116,55,0.5862068965517242,4,10,0
3500.0,3,4,0,150,222,1.0,1,20,1
16000.0,6,9,0,231,54,1.0,1,20,0
11599.0,0,10,1,143,9,1.0,1,2,0
14500.0,0,8,0,235,13,1.0,1,2,0
1800.0,2,0,0,102,28,1.0,6,20,0
4299.0,2,6,1,90,156,1.0,6,21,0
9899.0,0,12,1,131,141,0.5862068965517242,1,27,0
6800.0,0,9,1,116,96,0.6551724137931034,6,10,0
8950.0,2,11,1,82,95,0.24137931034482757,6,10,0
1090.0,2,5,1,82,50,1.0,6,5,0
1500.0,2,2,1,60,113,1.0,6,30,0
2500.0,0,1,0,218,54,0.0,6,20,0
8500.0,7,6,1,150,226,1.0,1,2,0
13900.0,6,7,0,235,226,0.1724137931034483,1,2,1
4700.0,0,6,0,170,160,1.0,1,36,1
2890.0,4,6,1,109,6,1.0,1,25,0
18000.0,7,13,0,120,211,0.10344827586206896,6,12,0
4150.0,4,6,1,109,6,0.8275862068965517,6,25,0
11900.0,4,2,1,228,47,1.0,6,26,0
1800.0,0,3,1,101,96,1.0,6,10,0
3900.0,0,4,1,136,160,1.0,1,36,0
2000.0,6,1,1,170,9,1.0,6,2,1
18000.0,6,13,1,122,28,0.1724137931034483,6,20,0
19900.0,6,7,0,235,13,0.8275862068965517,1,2,0
3750.0,3,4,1,125,234,1.0,6,24,0
1900.0,6,3,1,101,109,1.0,1,36,0
13800.0,4,8,1,160,20,0.5862068965517242,6,1,0
6000.0,0,10,1,86,94,0.5172413793103449,6,31,0
5900.0,0,3,0,193,13,1.0,1,2,0
12950.0,6,10,1,120,14,0.31034482758620685,6,19,0
5900.0,0,10,1,125,37,1.0,1,24,0
1350.0,3,3,1,107,186,1.0,6,27,0
1950.0,0,1,1,133,53,1.0,1,5,0
13000.0,7,11,1,122,204,0.8275862068965517,6,36,0
3490.0,2,5,1,109,98,0.8275862068965517,6,32,0
16450.0,7,13,1,131,20,0.1724137931034483,1,24,0
1050.0,2,1,1,50,135,1.0,6,36,0
9200.0,3,6,1,174,209,1.0,1,36,1
6890.0,0,11,1,101,96,0.8275862068965517,6,10,0
12400.0,4,3,1,231,233,0.8275862068965517,6,2,0
2600.0,0,1,1,120,155,1.0,1,24,0
1290.0,2,2,1,60,95,0.5862068965517242,6,10,0
6350.0,2,10,1,87,78,0.24137931034482757,6,24,0
3950.0,2,7,0,84,99,0.8275862068965517,6,32,0
6250.0,0,5,1,150,9,1.0,1,2,0
22700.0,3,12,0,163,221,1.0,1,20,0
2750.0,6,1,1,90,132,0.0,1,30,1
8300.0,6,4,1,177,26,1.0,6,1,0
2000.0,6,3,1,98,141,1.0,4,27,0
10000.0,6,8,1,204,5,1.0,1,2,0
7999.0,3,12,1,83,133,0.3793103448275862,6,6,0
3500.0,2,5,1,75,113,0.3793103448275862,6,30,0
2500.0,4,1,1,136,6,1.0,6,25,0
8999.0,6,10,1,105,109,1.0,1,36,0
4500.0,6,4,1,165,141,0.8275862068965517,6,27,0
11500.0,0,13,1,163,96,0.8275862068965517,1,10,0
14900.0,0,13,1,160,115,0.5172413793103449,1,24,0
8000.0,4,9,1,120,6,0.5172413793103449,6,25,0
1599.0,2,3,1,65,230,1.0,6,35,0
2599.0,6,6,1,204,128,1.0,6,27,0
15500.0,6,10,0,184,9,0.8275862068965517,1,2,0
2300.0,2,3,1,41,99,1.0,1,32,0
6940.0,2,12,1,55,212,0.1724137931034483,6,27,0
9499.0,3,8,1,109,42,0.8275862068965517,1,20,0
5000.0,0,5,1,135,186,0.8275862068965517,6,27,0
1875.0,0,0,1,116,24,1.0,1,1,0
14900.0,3,13,1,105,207,0.3793103448275862,1,36,0
15750.0,0,14,1,116,112,0.1724137931034483,1,12,0
6000.0,2,11,1,60,94,0.034482758620689655,6,31,0
12600.0,5,9,0,200,187,0.5862068965517242,6,36,0
19500.0,6,9,0,231,54,0.3793103448275862,6,20,0
3800.0,6,8,1,108,28,1.0,1,20,1
1900.0,0,5,1,177,39,1.0,1,35,1
10900.0,3,12,1,140,142,0.3793103448275862,6,24,0
1750.0,2,5,1,58,20,0.5862068965517242,6,12,0
3300.0,2,8,1,68,4,0.8275862068965517,6,25,0
3250.0,4,4,1,75,51,0.3793103448275862,6,5,0
9700.0,4,9,1,143,5,0.44827586206896547,6,2,0
7999.0,4,8,1,116,37,0.6551724137931034,6,24,0
24500.0,6,15,1,150,23,0.10344827586206896,1,1,0
1299.0,0,0,1,75,45,1.0,6,5,0
2555.0,0,6,1,109,45,1.0,4,5,1
1800.0,6,2,1,147,219,1.0,6,24,0
4700.0,5,2,1,143,54,1.0,1,20,0
12800.0,0,13,1,140,109,0.8275862068965517,1,36,0
8000.0,6,16,1,167,57,1.0,6,36,0
12700.0,5,6,0,224,20,1.0,1,20,0
4444.0,2,6,1,80,109,1.0,6,36,1
3200.0,2,0,1,75,22,1.0,6,1,0
25000.0,6,13,0,115,28,0.10344827586206896,6,20,0
7500.0,6,7,1,102,117,0.5172413793103449,6,36,0
1550.0,6,1,1,101,96,1.0,6,10,0
4655.0,6,5,1,75,109,0.8275862068965517,6,36,0
19750.0,0,9,0,184,90,0.44827586206896547,6,20,0
2000.0,0,3,0,155,190,1.0,6,24,0
14490.0,6,11,1,170,109,0.6551724137931034,1,36,0
13800.0,4,13,0,71,99,0.034482758620689655,6,32,0
4850.0,2,8,0,84,99,0.5172413793103449,6,32,0
2400.0,0,7,1,150,37,1.0,1,24,0
3980.0,6,1,1,129,54,1.0,6,20,0
6495.0,5,3,0,218,71,1.0,6,20,0
7999.0,2,12,1,69,113,0.44827586206896547,6,30,0
2500.0,6,1,0,147,219,1.0,6,24,0
1550.0,2,2,1,60,143,1.0,6,23,0
4950.0,6,3,1,150,24,1.0,6,1,0
4950.0,0,3,1,131,160,1.0,1,36,0
2950.0,4,2,0,109,6,0.6551724137931034,6,25,0
2600.0,0,0,0,200,20,1.0,6,29,0
8900.0,0,6,0,150,54,0.8275862068965517,1,20,0
7400.0,0,8,1,105,109,1.0,1,36,0
10490.0,2,13,1,105,113,0.31034482758620685,6,30,0
9800.0,4,7,1,126,149,0.5862068965517242,6,19,0
1650.0,2,6,1,63,106,1.0,6,12,0
8800.0,4,12,1,69,11,0.3793103448275862,6,9,0
4850.0,0,2,1,115,9,1.0,1,2,0
5950.0,0,7,0,140,24,1.0,1,1,0
6800.0,6,4,1,170,9,1.0,6,2,0
7000.0,4,7,1,140,8,0.5172413793103449,6,25,0
12300.0,6,11,1,105,109,0.24137931034482757,6,36,0
9991.0,6,7,0,170,54,1.0,6,20,1
2300.0,2,1,1,102,23,1.0,6,1,0
4850.0,0,6,1,177,39,1.0,1,35,0
11500.0,3,11,1,131,142,0.3793103448275862,1,24,0
12000.0,3,9,1,140,189,1.0,1,36,0
2690.0,6,2,1,84,37,1.0,6,24,0
10500.0,4,9,1,102,44,0.6551724137931034,6,36,0
9999.0,0,8,1,197,9,1.0,1,2,0
4300.0,6,7,1,90,109,1.0,1,36,0
2200.0,0,0,1,101,37,1.0,6,24,0
1950.0,2,0,1,54,163,0.8275862068965517,6,36,0
19900.0,6,9,0,235,226,1.0,1,2,0
4999.0,0,4,1,170,217,1.0,6,37,0
1100.0,0,0,0,125,131,1.0,6,33,0
3999.0,3,6,1,120,92,1.0,1,27,0
8000.0,5,0,1,150,9,0.8275862068965517,6,2,0
23799.0,6,12,0,177,26,1.0,1,1,0
2500.0,6,16,1,150,122,0.6551724137931034,6,24,0
13450.0,4,7,0,140,20,0.8275862068965517,1,1,0
1499.0,6,16,1,90,113,1.0,1,30,0
8399.0,6,8,1,110,109,0.8275862068965517,1,36,0
2750.0,0,0,0,204,90,1.0,6,20,0
7900.0,6,4,1,101,44,0.44827586206896547,1,36,0
13000.0,0,4,1,150,90,0.5862068965517242,1,20,0
9000.0,0,12,1,80,109,0.44827586206896547,6,36,0
3000.0,2,7,1,69,95,0.5172413793103449,6,10,0
2990.0,2,3,1,101,163,1.0,6,36,0
1950.0,0,4,1,122,214,1.0,6,37,0
4900.0,3,2,1,122,222,1.0,1,20,0
3200.0,3,11,1,75,208,1.0,1,10,1
10900.0,3,8,1,140,207,1.0,1,36,0
5999.0,0,6,1,150,37,1.0,1,24,0
2490.0,0,3,1,125,219,1.0,1,24,0
3290.0,6,3,1,84,37,0.3793103448275862,6,24,0
14250.0,4,12,1,105,109,0.1724137931034483,1,36,0
23300.0,7,15,1,136,20,0.10344827586206896,1,24,0
4799.0,6,7,1,97,38,1.0,6,35,0
5395.0,0,10,1,109,96,1.0,1,10,0
21000.0,4,9,1,204,233,0.31034482758620685,6,2,0
14000.0,3,11,1,122,109,0.10344827586206896,6,36,0
9500.0,4,4,1,231,233,1.0,6,2,0
1650.0,2,4,1,60,78,1.0,6,24,0
3999.0,6,1,0,143,54,1.0,1,20,0
6500.0,6,5,1,140,23,1.0,1,1,1
4250.0,2,4,1,90,156,1.0,6,21,0
12000.0,6,9,1,140,23,0.5172413793103449,1,1,0
6500.0,6,6,1,170,132,1.0,1,30,0
15950.0,4,4,0,228,47,0.8275862068965517,6,26,0
4899.0,2,8,0,80,78,0.8275862068965517,6,24,0
3490.0,6,5,1,102,109,1.0,6,36,0
2450.0,3,6,1,75,45,1.0,6,5,0
5500.0,2,10,1,109,20,1.0,6,12,0
3790.0,2,3,1,54,163,0.31034482758620685,6,36,0
3589.0,4,5,1,109,6,1.0,6,25,0
12986.0,4,3,0,228,47,1.0,6,26,0
2750.0,6,0,0,126,24,0.8275862068965517,6,1,1
6950.0,6,5,1,102,109,0.1724137931034483,6,36,0
23490.0,6,13,1,143,226,0.1724137931034483,1,2,0
2199.0,0,1,1,150,160,1.0,6,36,0
5600.0,7,5,1,141,211,0.44827586206896547,6,12,0
18350.0,4,11,1,218,9,0.6551724137931034,6,2,0
12600.0,0,7,0,232,26,1.0,1,1,0
7200.0,3,7,1,140,109,0.8275862068965517,6,36,0
8200.0,0,9,1,143,9,1.0,1,2,0
1350.0,0,0,1,143,90,1.0,1,20,0
3900.0,6,4,1,101,37,1.0,1,24,0
6900.0,2,11,1,60,95,0.24137931034482757,6,10,0
15490.0,0,8,0,170,54,1.0,1,20,0
2150.0,3,2,1,109,209,1.0,1,36,1
4499.0,3,9,0,150,234,1.0,1,24,0
4750.0,6,5,1,141,14,0.8275862068965517,6,19,0
1750.0,3,2,1,101,234,1.0,6,24,0
16800.0,5,11,1,177,5,0.44827586206896547,1,2,0
11550.0,3,10,1,131,186,0.31034482758620685,1,27,0
9999.0,0,14,1,86,94,0.24137931034482757,6,31,0
16000.0,6,12,1,122,23,0.3793103448275862,6,1,0
10500.0,7,9,1,140,197,0.24137931034482757,6,15,0
10999.0,6,12,0,170,200,0.5862068965517242,1,31,1
1500.0,6,8,1,120,20,1.0,6,3,0
1700.0,0,3,1,131,146,1.0,1,10,0
2900.0,0,0,1,150,24,1.0,6,1,0
4990.0,2,2,1,116,75,0.8275862068965517,6,21,0
3500.0,0,7,1,100,37,1.0,1,24,1
6750.0,6,7,0,170,24,1.0,1,1,0
11500.0,0,15,1,90,113,0.034482758620689655,1,30,0
7000.0,6,5,1,110,68,1.0,6,11,0
7799.0,4,6,1,200,91,0.8275862068965517,6,36,0
4449.0,0,3,0,163,217,1.0,1,37,0
7400.0,6,10,1,120,20,0.44827586206896547,6,9,0
2300.0,2,5,1,65,143,0.8275862068965517,6,23,0
18900.0,4,10,1,143,5,0.31034482758620685,6,2,0
8499.0,6,5,1,200,109,1.0,6,36,0
1390.0,2,3,1,75,163,1.0,6,36,0
27900.0,7,14,0,140,204,0.1724137931034483,1,36,0
2600.0,6,4,1,105,199,1.0,1,9,0
4200.0,6,0,1,163,54,0.6551724137931034,6,20,0
16900.0,4,11,1,140,91,0.3793103448275862,1,36,0
7450.0,7,6,0,218,20,1.0,1,14,0
20999.0,6,15,0,105,109,0.1724137931034483,1,36,0
2150.0,3,3,1,87,142,1.0,6,24,0
2900.0,2,5,1,54,100,0.8275862068965517,6,36,0
5990.0,0,6,1,140,160,1.0,1,36,0
1500.0,0,2,1,103,20,0.8275862068965517,6,34,0
10900.0,3,9,0,140,207,0.8275862068965517,1,36,0
7000.0,6,3,1,192,13,1.0,4,2,0
9500.0,4,3,1,192,233,0.8275862068965517,6,2,0
2550.0,2,2,0,61,99,0.5172413793103449,6,32,0
8450.0,0,6,0,179,26,1.0,1,1,0
9400.0,2,13,1,69,20,0.10344827586206896,6,24,0
8900.0,6,11,1,101,141,0.1724137931034483,6,27,0
1200.0,3,4,1,103,87,1.0,6,9,0
2150.0,3,2,1,102,20,1.0,6,20,0
27498.0,0,13,0,184,9,0.44827586206896547,1,2,0
1500.0,3,0,1,90,88,1.0,1,9,0
5300.0,2,8,1,80,78,0.5862068965517242,6,24,0
8790.0,0,5,1,150,23,0.5862068965517242,6,1,0
3333.0,0,5,1,75,94,1.0,6,31,0
12900.0,0,10,1,150,97,0.5862068965517242,6,33,0
4399.0,3,6,1,130,209,1.0,1,36,0
21700.0,6,11,0,177,226,0.44827586206896547,1,2,0
6400.0,0,10,1,90,112,1.0,1,12,0
3200.0,0,1,1,150,9,1.0,1,2,0
5000.0,4,8,1,120,6,0.8275862068965517,6,25,0
1899.0,6,16,1,90,24,1.0,1,1,0
8500.0,0,12,1,140,154,1.0,1,31,0
3999.0,6,3,1,131,24,1.0,1,1,0
3500.0,6,3,1,105,23,1.0,1,1,0
6650.0,6,3,0,224,90,1.0,6,20,0
6200.0,6,8,1,83,68,0.5172413793103449,6,11,0
3700.0,3,1,1,116,189,1.0,1,36,0
1400.0,6,4,1,90,96,1.0,1,10,0
1800.0,6,4,1,75,113,1.0,6,30,0
2950.0,2,5,1,80,78,1.0,6,24,0
10000.0,2,4,1,61,22,1.0,1,1,0
2999.0,0,4,1,163,24,1.0,1,1,0
1800.0,6,0,1,58,70,1.0,6,27,0
5500.0,3,3,1,131,31,1.0,1,30,0
2750.0,4,2,1,109,6,1.0,6,25,0
6200.0,2,12,1,68,41,0.1724137931034483,6,35,0
2999.0,6,7,1,65,162,0.5862068965517242,6,15,0
3290.0,6,2,0,102,23,1.0,6,1,0
3799.0,2,9,1,77,20,0.3793103448275862,6,9,0
22000.0,0,13,1,150,23,0.44827586206896547,1,1,0
6299.0,6,8,1,92,201,0.44827586206896547,6,34,0
15500.0,7,10,1,163,127,1.0,1,10,0
6300.0,6,4,0,131,24,0.6551724137931034,6,1,0
3150.0,2,4,1,75,163,1.0,6,36,0
4950.0,2,6,1,88,6,0.31034482758620685,6,25,0
6890.0,2,10,1,86,113,0.6551724137931034,6,30,0
19500.0,4,7,1,232,24,0.31034482758620685,1,1,1
15500.0,7,11,1,158,175,0.44827586206896547,6,35,0
14800.0,0,11,1,140,200,0.8275862068965517,1,31,0
2999.0,6,2,1,131,23,1.0,1,1,0
7590.0,6,8,1,143,5,1.0,1,2,0
11000.0,0,9,1,125,23,0.44827586206896547,6,1,0
3300.0,5,5,1,136,52,1.0,1,5,0
4200.0,2,8,0,45,99,1.0,1,32,0
7850.0,6,6,1,102,24,0.5172413793103449,6,1,0
5380.0,3,4,1,140,207,1.0,1,36,1
1200.0,6,2,1,116,9,1.0,6,2,0
8999.0,2,12,1,75,213,0.24137931034482757,6,36,0
2999.0,3,4,1,101,234,1.0,6,24,0
4950.0,0,4,1,116,9,1.0,1,2,0
8399.0,0,5,1,177,13,1.0,1,2,0
11555.0,6,9,1,160,109,0.5862068965517242,6,36,0
10450.0,6,12,1,86,109,0.44827586206896547,6,36,0
5000.0,6,8,1,109,64,0.3793103448275862,6,15,0
5999.0,0,9,0,109,4,0.24137931034482757,6,25,0
2500.0,6,16,1,68,95,0.6551724137931034,6,10,0
12000.0,0,10,0,143,24,1.0,1,1,1
5400.0,0,6,1,140,160,1.0,1,36,0
4650.0,2,5,1,101,109,0.6551724137931034,6,36,0
3999.0,0,4,1,129,39,1.0,6,35,0
4950.0,6,4,1,90,109,1.0,6,36,0
6400.0,2,12,1,75,212,0.24137931034482757,6,27,0
13900.0,0,11,1,184,9,1.0,1,2,0
2250.0,6,0,0,179,20,1.0,6,37,0
7550.0,3,6,0,140,207,1.0,1,36,0
4990.0,2,8,1,95,6,0.5172413793103449,6,25,0
1500.0,3,3,1,101,234,1.0,1,24,1
1500.0,2,0,0,54,99,0.6551724137931034,6,32,0
2500.0,6,1,1,136,54,1.0,1,20,0
3500.0,2,7,1,80,78,0.6551724137931034,6,24,0
7400.0,2,9,1,80,109,0.44827586206896547,6,36,0
4690.0,5,0,0,147,29,0.31034482758620685,6,11,0
11900.0,4,6,0,163,193,0.8275862068965517,6,20,0
1350.0,2,1,1,60,94,1.0,6,31,0
1999.0,2,3,1,50,135,0.6551724137931034,6,36,0
8150.0,6,13,1,60,95,0.1724137931034483,6,10,0
4300.0,7,5,1,123,185,1.0,1,12,0
11000.0,6,8,1,160,109,1.0,6,36,0
3750.0,6,6,1,105,109,1.0,1,36,0
2999.0,6,1,1,184,9,1.0,1,2,0
1850.0,7,2,0,111,101,1.0,1,18,1
1050.0,2,1,1,60,121,0.5172413793103449,6,10,0
4899.0,0,6,0,184,190,1.0,1,24,0
16666.0,2,11,1,143,75,0.8275862068965517,1,21,0
31499.0,6,15,1,150,23,0.1724137931034483,1,1,0
10780.0,2,10,1,111,75,1.0,1,21,0
13700.0,3,11,1,116,12,0.3793103448275862,1,19,0
2100.0,2,0,1,75,163,1.0,6,36,0
8999.0,0,9,1,143,9,0.8275862068965517,6,2,1
7990.0,6,7,1,140,160,1.0,1,36,0
1800.0,6,1,1,75,109,1.0,4,36,0
1800.0,0,4,1,138,8,1.0,1,25,0
1250.0,2,0,1,50,163,1.0,6,36,0
24700.0,6,12,0,150,109,0.5172413793103449,1,36,0
37900.0,7,13,0,204,108,0.24137931034482757,1,20,0
5000.0,3,4,1,69,57,0.6551724137931034,1,36,0
7000.0,2,11,1,75,156,0.5862068965517242,6,21,1
9250.0,0,8,0,232,26,1.0,1,1,0
32900.0,6,13,0,177,26,0.24137931034482757,1,1,0
9700.0,0,11,1,109,96,0.44827586206896547,1,10,0
4480.0,5,2,0,218,71,1.0,6,20,0
10500.0,0,7,1,125,23,0.5172413793103449,6,1,0
2490.0,0,3,1,84,37,0.8275862068965517,6,24,0
16500.0,4,6,0,163,193,0.3793103448275862,6,20,0
9250.0,0,6,1,140,23,1.0,1,1,0
6799.0,6,6,1,150,9,1.0,6,2,0
2350.0,6,1,1,109,8,1.0,6,25,0
2699.0,5,2,1,129,54,1.0,6,20,0
11200.0,6,8,1,170,9,1.0,6,2,0
2250.0,0,0,1,143,13,1.0,1,2,0
1999.0,6,0,0,170,9,1.0,6,2,0
2200.0,6,0,1,75,109,1.0,6,36,0
8499.0,0,13,1,86,94,0.3793103448275862,6,31,0
3300.0,2,9,1,84,40,0.6551724137931034,6,3,0
25555.0,6,14,0,150,23,0.1724137931034483,1,1,0
3199.0,0,5,1,101,109,1.0,1,36,0
3999.0,4,2,0,143,9,1.0,6,2,1
6000.0,3,6,1,129,220,1.0,6,35,0
2690.0,0,2,0,179,24,1.0,1,1,1
39800.0,6,13,0,235,109,0.1724137931034483,6,36,0
5500.0,5,3,0,192,9,1.0,6,2,0
2000.0,0,5,1,136,146,1.0,1,10,0
2500.0,0,2,0,163,26,1.0,1,1,1
1499.0,0,3,1,97,176,1.0,6,15,0
4500.0,3,3,1,105,207,1.0,1,36,0
4500.0,0,8,1,101,154,1.0,1,31,0
3950.0,2,3,1,54,163,0.31034482758620685,6,36,0
19300.0,4,13,1,111,75,0.24137931034482757,1,21,0
2400.0,0,0,1,150,24,1.0,6,1,0
2200.0,6,0,1,150,37,1.0,6,24,0
15999.0,0,10,0,204,90,1.0,1,20,0
5250.0,2,13,1,75,212,0.24137931034482757,6,27,0
3490.0,4,3,1,136,6,0.5862068965517242,6,25,0
3800.0,6,0,1,118,9,1.0,6,2,0
38900.0,7,12,0,231,150,0.44827586206896547,1,23,0
4990.0,2,8,1,75,70,0.31034482758620685,6,27,0
13950.0,0,11,1,143,9,0.5172413793103449,1,2,0
3000.0,0,3,1,150,37,1.0,1,24,0
5850.0,2,9,1,86,163,1.0,6,36,0
2500.0,7,3,1,129,20,1.0,6,22,0
17900.0,7,14,1,122,204,0.1724137931034483,6,36,0
9200.0,2,12,1,86,11,0.31034482758620685,6,9,0
7200.0,3,6,1,105,42,1.0,1,20,0
2399.0,2,2,0,54,99,1.0,6,32,0
9999.0,7,4,0,177,171,1.0,1,18,0
1950.0,6,1,1,116,9,1.0,6,2,0
8500.0,3,10,1,102,109,0.44827586206896547,6,36,0
2450.0,0,2,1,120,128,1.0,1,27,0
5999.0,0,4,0,122,54,1.0,1,20,0
2450.0,3,5,1,125,234,1.0,1,24,1
6900.0,0,8,1,120,219,0.8275862068965517,1,24,0
3200.0,6,5,1,109,20,1.0,6,10,0
2400.0,6,2,1,150,23,1.0,6,1,0
14000.0,6,11,1,204,5,1.0,1,2,0
4650.0,3,10,1,73,20,0.5862068965517242,6,5,0
8500.0,0,7,1,102,109,0.5172413793103449,6,36,0
11000.0,6,6,1,174,9,0.44827586206896547,6,2,0
20350.0,5,11,1,184,9,0.5172413793103449,6,2,0
9999.0,3,11,1,131,20,0.8275862068965517,1,27,0
12999.0,6,10,0,143,5,1.0,1,2,0
11800.0,2,12,1,86,21,0.44827586206896547,6,1,0
4000.0,4,4,1,125,203,1.0,6,24,0
4999.0,6,4,0,143,54,0.8275862068965517,6,20,0
4700.0,2,6,1,101,102,0.31034482758620685,6,10,0
1400.0,2,0,1,102,28,1.0,6,20,0
1650.0,4,3,0,54,99,0.8275862068965517,6,32,0
2200.0,3,0,1,150,20,1.0,6,22,1
14500.0,3,10,1,110,198,0.8275862068965517,1,20,1
8490.0,6,9,1,90,163,1.0,1,36,0
1499.0,2,2,1,60,36,1.0,6,30,0
15900.0,6,10,0,143,5,0.10344827586206896,6,2,0
3999.0,2,9,1,69,121,0.8275862068965517,6,10,0
6950.0,6,1,0,231,13,1.0,6,2,0
6350.0,6,7,1,140,109,0.8275862068965517,6,36,0
6250.0,6,16,0,140,109,1.0,1,36,0
4500.0,2,10,1,68,4,0.5172413793103449,6,25,0
7250.0,2,14,1,87,78,0.10344827586206896,6,24,1
5690.0,2,8,1,95,6,0.24137931034482757,6,25,0
5500.0,0,8,1,140,146,1.0,1,10,0
1600.0,0,4,0,131,146,1.0,1,10,0
3200.0,2,3,1,64,163,0.6551724137931034,6,36,0
4200.0,0,1,0,193,13,1.0,1,2,0
33200.0,0,13,0,184,9,0.1724137931034483,1,2,0
15000.0,2,14,1,86,21,0.1724137931034483,6,1,0
12523.0,0,10,1,105,24,1.0,1,1,0
6999.0,7,9,1,141,211,0.5172413793103449,6,12,0
11600.0,3,10,1,175,182,1.0,1,10,0
5199.0,6,4,1,192,77,0.8275862068965517,6,35,0
2990.0,7,0,1,163,137,1.0,1,20,0
9890.0,5,4,1,150,9,0.6551724137931034,1,2,0
7490.0,4,4,1,192,9,1.0,6,2,0
7300.0,6,6,0,177,13,1.0,1,2,1
7200.0,4,7,1,140,37,0.6551724137931034,6,24,0
14780.0,2,12,1,122,21,0.1724137931034483,6,1,0
2600.0,4,0,0,54,99,1.0,6,32,0
6950.0,2,11,1,69,78,0.1724137931034483,6,24,0
9990.0,0,10,1,125,23,0.6551724137931034,6,1,0
13500.0,4,10,1,177,5,1.0,1,2,1
9500.0,4,8,1,126,149,0.44827586206896547,6,19,0
1990.0,2,6,1,60,121,0.6551724137931034,6,10,0
6000.0,2,8,1,101,11,0.6551724137931034,6,9,0
10500.0,2,8,1,109,75,0.5172413793103449,1,21,0
8700.0,6,10,1,120,37,0.44827586206896547,6,24,0
3500.0,0,8,1,68,134,0.5172413793103449,1,6,0
1200.0,0,0,1,75,126,1.0,4,27,0
2200.0,0,6,1,116,96,1.0,1,10,0
12390.0,4,14,1,69,11,0.034482758620689655,6,9,0
1400.0,0,0,1,93,146,1.0,6,10,0
3950.0,2,9,1,75,70,0.6551724137931034,6,27,0
11900.0,0,11,1,116,146,0.5172413793103449,1,10,0
4400.0,3,7,1,105,207,1.0,1,36,0
5500.0,2,9,1,60,95,0.31034482758620685,6,10,0
2300.0,2,3,1,75,163,1.0,1,36,0
12560.0,4,9,1,120,75,0.31034482758620685,6,21,0
1799.0,6,0,1,90,28,1.0,1,20,0
